Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
K2-49 b,Transit,2016,0,2.77065,1.93,4.38,0.0309,,,59
K2-52 b,Transit,2016,0,3.535055,18,45700,0.054,,2004,1124
K2-53 b,Transit,2016,0,12.20772,2.6,7.27,0.098,,665,52.5
K2-54 b,Transit,2016,0,9.7843,1.15,1.6,0.0671,,,6.1
K2-55 b,Transit,2016,0,2.849258,3.82,14,0.03486,0.07,912,115
K2-57 b,Transit,2016,0,9.0063,2.1,5.06,0.0746,,,24.1
K2-6 b,Transit,2015,0,30.94191,2.5,6.8,0.1898,,615,28.6
K2-60 b,Transit,2016,0,3.00265,7.656,135.39558,0.045,0,1400,1212
K2-61 b,Transit,2016,0,2.57302,2.48,6.71,0.0392,,,1686
K2-64 b,Transit,2016,0,6.53044,2.07,4.94,0.0619,,,98
K2-65 b,Transit,2016,0,12.6475,1.58,3.12,0.1014,,,45
K2-66 b,Transit,2016,0,5.06963,2.49,21.3,0.05983,0,1372,840
K2-68 b,Transit,2016,0,8.05428,1.58,3.12,0.0708,,,41
K2-69 b,Transit,2016,0,7.06599,2.32,5.99,0.0591,,,17.9
K2-7 b,Transit,2015,0,28.67992,2.67,7.61,0.1814,,651,125
K2-70 b,Transit,2016,0,13.97896,2.89,8.7,0.1112,,,62
K2-71 b,Transit,2016,0,6.98541,2.15,5.27,0.0559,,,13.4
K2-73 b,Transit,2016,0,7.49543,2.45,6.57,0.07619,,,213
K2-74 b,Transit,2016,0,19.5666,2.31,5.95,0.1402,,,59.1
K2-77 b,Transit,2016,0,8.199796,2.3,603.877,0.076,0.14,693,58
K2-79 b,Transit,2016,0,10.994748,4.05,15.4,0.0987,,,186
K2-81 b,Transit,2016,0,6.102325,1.97,4.54,0.059,0.06,,62.9
K2-85 b,Transit,2016,0,0.684559,1.2,1.87,0.013,0.24,,479
K2-86 b,Transit,2016,0,8.77683,1.96,4.5,0.077,,,78
K2-87 b,Transit,2016,0,9.726618,7.6,44.9,0.094,,979,85
K2-88 b,Transit,2016,0,4.6122,1.23,2.04,0.0345,0.26,,7.8
K2-89 b,Transit,2016,0,1.096026,0.615,0.17,0.01462,0.15,,78
K2-9 b,Transit,2015,0,18.4498,2.25,5.69,0.091,,314,1.36
K2-91 b,Transit,2016,0,1.419549,1.1,1.37,0.0164,0.09,,46
K2-95 b,Transit,2016,0,10.1346454,3.31,11,0.0525,0.16,474,
K2-97 b,Transit,2016,0,8.406726,10.61,152.5584,0.086,0.22,1499,123.34
K2-98 b,Transit,2016,0,10.136448,5.2,32.2,0.0974,0,1092,278.86
K2-99 b,Transit,2016,0,18.251985,11.73,308.2951,0.1597,0.19,1113,
KELT-1 b,Transit,2012,0,1.217514,12.442,8654.15,0.02466,0.0099,2233,5879.56
KELT-10 b,Transit,2016,0,4.1662739,15.681,215.80657,0.0525,,1377,600
KELT-11 b,Transit,2017,0,4.7361,15.132,54.34893,0.06229,0.0007,1712,1433
KELT-12 b,Transit,2017,0,5.031623,19.952,301.9385,0.06708,0,1800,1749
KELT-14 b,Transit,2016,0,1.7100566,19.537,408.09372,0.03005,0,1970,826.11
KELT-15 b,Transit,2016,0,3.32944,19.504,416.3573,0.04613,0,1642,1612.76
KELT-16 b,Transit,2017,0,0.9689951,15.861,874.0325,0.02044,0,2453,5571.09
KELT-17 b,Transit,2016,0,3.0801716,17.094,416.3573,0.04881,,2087,2090.4
KELT-18 b,Transit,2017,0,2.8717518,17.598,375.0394,0.0455,0,2085,3152
KELT-19 A b,Transit,2017,0,4.6117093,21.409,1293.5681,0.0637,,1935,2340
KELT-2 A b,Transit,2012,0,4.11379,15.132,540.311,0.05497,0,1715,1438.39
KELT-20 b,Transit,2017,0,3.4741085,19.515,1074.90106,0.0542,0,2262,4362.5
KELT-21 b,Transit,2018,0,3.6127647,17.777,1242.7153,0.05224,0,2051,2950
KELT-23 A b,Transit,2019,0,2.255251,14.83,298.12454,0.03302,0,1561,991.18
KELT-24 b,Transit,2019,0,5.5514926,14.258,1646.3594,0.06969,0.077,1459,750.9
KELT-3 b,Transit,2013,0,2.70339,17.486,616.5902,0.04123,0,1816,1704.57
KELT-4 A b,Transit,2016,0,2.9895932,19.044,286.68266,0.04317,0,1823,1840
KELT-7 b,Transit,2015,0,2.73477,17.934,441.7837,0.04415,0,2048,1752.85
KELT-8 b,Transit,2015,0,3.24406,18.159,209.7678,0.0455,0.04,1675,983.3
KELT-9 b,Transit,2017,0,1.4811235,21.196,915.3504,0.03462,0,4050,44900
KIC 10068024 b,Orbital Brightness Modulation,2021,0,2.073549,13.4,635.65681,,,,
KIC 10525077 b,Transit,2015,0,854.083,5.5,25.9,,,,
KIC 3526061 b,Radial Velocity,2022,0,3552,12.1,5768.58559,5.14,0.85,,
KIC 3558849 b,Transit,2015,0,1322.3,6.9,38.1,,,,
KIC 5095269 b,Eclipse Timing Variations,2017,0,237.68977,12.6,2445.06619,0.8,0.0603,,
KIC 5479689 b,Orbital Brightness Modulation,2021,0,1.701531,14.2,158.9142,,,,
KIC 5951458 b,Transit,2015,1,1320.1,6.6,35.4,,,,
KIC 7917485 b,Pulsation Timing Variations,2016,0,840,12.4,3750.394,,0.15,,
KIC 8121913 b,Orbital Brightness Modulation,2021,0,3.294601,13.4,667.43965,,,,
KMT-2016-BLG-0212L b,Microlensing,2018,0,,12.2,5700,2.2,,,
KMT-2016-BLG-1107L b,Microlensing,2019,0,,13.1,1043,0.342,,,
KMT-2016-BLG-1397L b,Microlensing,2018,0,,12.7,2200,5.1,,,
KMT-2016-BLG-1820L b,Microlensing,2018,0,,12.9,1450,1.08,,,
KMT-2016-BLG-1836L b,Microlensing,2019,0,,13.3,700,3.5,,,
KMT-2016-BLG-2142L b,Microlensing,2018,0,,12.2,4923,0.83,,,
KMT-2016-BLG-2364L b,Microlensing,2020,0,,13,1250,2.63,,,
KMT-2016-BLG-2397L b,Microlensing,2020,0,,13.2,836,3.64,,,
KMT-2016-BLG-2605L b,Microlensing,2021,0,,14,245.0457,0.681,,,
KMT-2017-BLG-0165L b,Microlensing,2018,0,,6.45,34,3.45,,,
KMT-2017-BLG-1038L b,Microlensing,2019,0,,13.4,640,1.8,,,
KMT-2017-BLG-1146L b,Microlensing,2019,0,,14,230,1.6,,,
KMT-2017-BLG-2509L b,Microlensing,2021,0,,13.4,664.26137,2.14,,,
KMT-2018-BLG-0029L b,Microlensing,2020,0,,2.67,7.59,4.27,,,
KMT-2018-BLG-0748L b,Microlensing,2020,0,,9.01,60,0.62,,,
KMT-2018-BLG-1025L b,Microlensing,2021,0,,2.34,6.059,1.305,,,
KMT-2018-BLG-1292L b,Microlensing,2020,0,,12.9,1400,6.03,,,
KMT-2018-BLG-1743L b,Microlensing,2021,0,,10.5,77.86796,1.449,,,
KMT-2018-BLG-1976L b,Microlensing,2021,0,,13.3,705.57906,3.54,,,
KMT-2018-BLG-1988L b,Microlensing,2022,0,,2.22,5.56,3.09,,,
KMT-2018-BLG-1990L b,Microlensing,2019,0,,12.9,111,0.763,,,
KMT-2018-BLG-1996L b,Microlensing,2021,0,,13.7,346.43296,4.27,,,
KMT-2019-BLG-0371L b,Microlensing,2021,0,,12.6,2447.27873,0.79,,,
KMT-2019-BLG-0842L b,Microlensing,2020,0,,3.19,10.28,3.31,,,
KMT-2019-BLG-1339L b,Microlensing,2020,0,,13.7,397,2.15,,,
KMT-2019-BLG-1715L b,Microlensing,2021,0,,13.2,813.64072,3.32,,,
KMT-2019-BLG-1953L b,Microlensing,2020,0,,14.1,200,,,,
KMT-2021-BLG-0171L b,Microlensing,2022,0,,3.35,11.2,3.5,,,
KMT-2021-BLG-0322L b,Microlensing,2021,0,,12.7,2034.1018,,,,
KMT-2021-BLG-0912L b,Microlensing,2022,0,,1.49,2.81,3.14,,,
KMT-2021-BLG-1689L b,Microlensing,2022,0,,7.71,46,2.5,,,
KOI-1257 b,Transit,2014,0,86.647661,10.54,460.83,0.382,0.772,511,7.28
KOI-13 b,Transit,2011,0,1.763588,16.948,2949.4624,0.03641,0.00064,2550,25339.9
KOI-217 b,Transit,2010,0,3.90512,12.442,,0.0477,0,1046,272.03
KOI-3680 b,Transit,2018,0,141.241671,11.097,613.4119,0.534,0.496,347,3.62
KOI-4777.01,Transit,2014,0,0.412,0.51,99.2,0.008,0,1180,320
KOI-7368 b,Transit,2022,0,6.8430344,2.22,5.56,0.0678,0,805,99.24
KOI-7913 b,Transit,2022,0,24.278553,2.34,6.08,0.1456,0,432,8.27
KPS-1 b,Transit,2018,0,1.706291,11.545,346.4347,0.0269,0,1459,729
Kapteyn c,Radial Velocity,2014,0,121.54,2.54,7,0.311,0.23,,
Kepler-1000 b,Transit,2016,0,120.0181272,4.76,20.3,0.5337,0,473,18
Kepler-1002 b,Transit,2016,0,4.33642933,1.71,3.57,0.0564,0,1453,981.68
Kepler-1003 b,Transit,2016,0,3.55485691,1.78,3.82,0.0444,0,1157,814.92
Kepler-1004 b,Transit,2016,0,5.28789787,6.28,32.5,0.0671,0,1661,1610.09
Kepler-1005 b,Transit,2016,0,6.49801525,1.5,2.86,0.0669,0,1026,301.33
Kepler-1006 b,Transit,2016,0,19.76172042,1.54,2.99,0.1464,0,791,153.49
Kepler-1007 b,Transit,2016,0,5.18500207,1.44,2.67,0.048,0,652,42.62
Kepler-1008 b,Transit,2016,0,12.43931193,1.28,2.18,0.0951,0,627,35.41
Kepler-1009 b,Transit,2016,0,11.35011917,2.17,5.35,0.0796,0,403,11.56
Kepler-1010 b,Transit,2016,0,34.2685705,2.32,5.99,0.193,0,477,10.17
Kepler-1011 b,Transit,2016,0,5.75322197,2.87,8.6,0.0633,0,920,108.79
Kepler-1012 b,Transit,2016,0,5.50860439,1.29,2.21,0.0585,0,934,191.81
Kepler-1013 b,Transit,2016,0,18.93054959,2.15,5.27,0.137,0,766,16.1
Kepler-1014 b,Transit,2016,0,16.57110363,2.39,6.3,0.121,0,614,33.48
Kepler-1015 b,Transit,2016,0,16.00494214,3.55,12.3,0.1396,0,1040,172.11
Kepler-1017 b,Transit,2016,0,7.23400469,1.99,4.62,0.0702,0,831,119.6
Kepler-1018 b,Transit,2016,0,49.1013514,2.58,7.18,0.253,0,498,12.1
Kepler-1019 b,Transit,2016,0,1.41122985,1.46,2.73,0.0221,0,1164,330.25
Kepler-1020 b,Transit,2016,0,96.9151496,2.28,5.82,0.3878,0,325,2.34
Kepler-1021 b,Transit,2016,0,13.47469571,2.33,6.04,0.1034,0,634,50.37
Kepler-1022 b,Transit,2016,0,10.99469878,2.36,6.17,0.0805,0,512,19.26
Kepler-1023 b,Transit,2016,0,62.1387714,2.63,7.41,0.301,0,524,6.98
Kepler-1024 b,Transit,2016,0,66.4162133,3.91,14.5,0.3033,0,376,5.45
Kepler-1025 b,Transit,2016,0,37.3229493,1.98,4.58,0.3344,0,1654,17.95
Kepler-1026 b,Transit,2016,0,36.5156053,2.21,5.52,0.1977,0,425,5.99
Kepler-1027 b,Transit,2016,0,1.9078052,0.89,0.64,0.0295,0,1268,1162.51
Kepler-1028 b,Transit,2016,0,2.51462432,1.33,2.33,0.0354,0,1217,519.64
Kepler-1029 b,Transit,2016,0,4.41769648,1.26,2.13,0.047,0,790,92.16
Kepler-1030 b,Transit,2016,0,19.32952416,2.48,6.71,0.1338,0,529,16.88
Kepler-1031 b,Transit,2016,0,1.22621732,0.87,0.59,0.0218,0,2024,3973.86
Kepler-1032 b,Transit,2016,0,3.29011795,1.87,4.16,0.0361,0,802,176.14
Kepler-1033 b,Transit,2016,0,7.56052806,2.51,6.85,0.0761,0,914,159.42
Kepler-1034 b,Transit,2016,0,12.12400943,2.26,5.73,0.0965,0,675,36.79
Kepler-1035 b,Transit,2016,0,2.71407755,1.17,1.71,0.0386,0,1301,1180.06
Kepler-1036 b,Transit,2016,0,122.8808058,3.01,9.32,0.4629,0,326,2.82
Kepler-1037 b,Transit,2016,0,1.06378867,1.28,2.18,0.0198,0,1650,1015.43
Kepler-1039 b,Transit,2016,0,0.93488424,1.46,2.73,0.0184,0,2080,668.13
Kepler-1040 b,Transit,2016,0,201.1214,2.08,4.98,0.6559,0,300,2.12
Kepler-1041 b,Transit,2016,0,24.7576421,2.94,8.96,0.1688,0,644,117.96
Kepler-1042 b,Transit,2016,0,10.13202575,2.19,5.43,0.0756,0,574,25.66
Kepler-1043 b,Transit,2016,0,38.5053398,2.55,7.04,0.2159,0,532,21.69
Kepler-1044 b,Transit,2016,0,6.77408868,2.67,7.61,0.0741,0,1058,218.5
Kepler-1045 b,Transit,2016,0,26.41045478,2.69,7.7,0.1616,0,512,19.13
Kepler-1046 b,Transit,2016,0,14.37508035,1.71,3.57,0.1167,0,786,90.16
Kepler-1048 b,Transit,2016,0,6.92101021,1.61,3.22,0.059,0,619,96.98
Kepler-1049 b,Transit,2016,0,3.27346074,0.95,0.809,0.0349,0,625,50.43
Kepler-1051 b,Transit,2016,0,25.96200249,3.4,11.5,0.1891,0,850,87.46
Kepler-1052 b,Transit,2016,0,34.8538276,2.93,8.91,0.2046,0,522,20.98
Kepler-1053 b,Transit,2016,0,2.41435165,0.98,0.904,0.0315,0,953,139.82
Kepler-1054 b,Transit,2016,0,4.30655689,2.63,7.41,0.054,0,1177,760.52
Kepler-1055 b,Transit,2016,0,2.29503623,1.23,2.04,0.0331,0,1304,647.26
Kepler-1056 b,Transit,2016,0,27.495606,3.01,9.32,0.1629,0,590,56.91
Kepler-1057 b,Transit,2016,0,14.08827448,3.36,11.2,0.1138,0,724,69.21
Kepler-1058 b,Transit,2016,0,110.96546,2.72,7.85,0.3679,0,239,0.77
Kepler-1059 b,Transit,2016,0,3.76419105,1.73,3.64,0.044,0,908,174.07
Kepler-1060 b,Transit,2016,0,46.8779367,2.38,6.26,0.2495,0,484,17.42
Kepler-1061 b,Transit,2016,0,2.75798267,1.98,4.58,0.0384,0,1332,788.5
Kepler-1062 b,Transit,2016,0,9.30412078,1.76,3.75,0.0748,0,583,33.76
Kepler-1063 b,Transit,2016,0,14.07971466,1.49,2.83,0.1176,0,931,54.93
Kepler-1064 b,Transit,2016,0,16.54080322,1.55,3.02,0.1183,0,570,24.87
Kepler-1066 b,Transit,2016,0,1.93155984,2.36,6.17,0.0299,0,1290,710.02
Kepler-1068 b,Transit,2016,0,16.92344113,3.63,12.8,0.1309,0,702,55.93
Kepler-1069 b,Transit,2016,0,23.8990296,1.6,3.19,0.1685,0,823,78.17
Kepler-1070 b,Transit,2016,0,6.2216147,1.73,3.64,0.0693,0,1101,380.13
Kepler-1071 b,Transit,2016,0,6.1799844,2.38,6.26,0.0615,0,814,45.12
Kepler-1072 b,Transit,2016,0,1.5690665,1.58,3.12,0.0269,0,1849,2944
Kepler-1074 b,Transit,2016,0,5.94566534,1.25,2.1,0.0536,0,568,27.57
Kepler-1075 b,Transit,2016,0,1.52372816,1.42,2.6,0.0208,0,818,143.97
Kepler-1076 b,Transit,2016,0,6.14727918,0.8,0.437,0.0611,0,770,83.18
Kepler-1077 b,Transit,2016,0,34.3511874,2.77,8.1,0.2101,0,576,26.93
Kepler-1078 b,Transit,2016,0,3.00725242,1.9,4.27,0.0388,0,1122,373.99
Kepler-1079 b,Transit,2016,0,13.24503188,1.63,3.29,0.1092,0,887,195.35
Kepler-1080 b,Transit,2016,0,77.2548396,3.28,10.8,0.3781,0,548,55.45
Kepler-1081 b,Transit,2016,0,3.85691855,1.01,1.01,0.0466,0,972,225.22
Kepler-1082 b,Transit,2016,0,1.5432066,1.12,1.46,0.0257,0,1827,2949.56
Kepler-1083 b,Transit,2016,0,33.4177993,3.36,11.2,0.1899,0,448,10.15
Kepler-1084 b,Transit,2016,0,2.05333679,1.11,1.41,0.0324,0,1737,1766.59
Kepler-1087 b,Transit,2016,0,0.69384285,0.61,0.165,0.0148,0,2161,3496.49
Kepler-1088 b,Transit,2016,0,23.12748644,1.42,2.6,0.1602,0,667,44.89
Kepler-1089 b,Transit,2016,0,5.13248562,1.83,4.01,0.0497,0,584,26.27
Kepler-1091 b,Transit,2016,0,1.43474156,1.46,2.73,0.0252,0,1664,1740.86
Kepler-1092 b,Transit,2016,0,58.6017925,2.07,4.94,0.2996,0,508,17.02
Kepler-1094 b,Transit,2016,0,78.1000231,3.18,10.2,0.3625,0,480,10.34
Kepler-1095 b,Transit,2016,0,4.27103091,1.21,1.92,0.0514,0,1108,356.54
Kepler-1096 b,Transit,2016,0,2.89221751,1.24,2.07,0.034,0,794,124.87
Kepler-1097 b,Transit,2016,0,187.747029,3.26,10.7,0.5791,0,267,1.3
Kepler-1098 b,Transit,2016,0,2.54307286,1.3,2.24,0.0358,0,1319,995.67
Kepler-1099 b,Transit,2016,0,2.16845259,2.83,8.4,0.0337,0,1558,766.34
Kepler-1100 b,Transit,2016,0,6.42200058,1.75,3.71,0.0684,0,1000,238.51
Kepler-1101 b,Transit,2016,0,81.3151059,2.47,6.66,0.3483,0,393,3.58
Kepler-1102 b,Transit,2016,0,51.3285623,2.66,7.56,0.2731,0,546,22.98
Kepler-1103 b,Transit,2016,0,19.79191978,2.27,5.77,0.1473,0,736,160.28
Kepler-1104 b,Transit,2016,0,5.03728015,1.23,2.04,0.0628,0,1321,813.52
Kepler-1105 b,Transit,2016,0,4.42157218,2.01,4.7,0.0471,0,729,47.18
Kepler-1106 b,Transit,2016,0,1.25275217,1.65,3.36,0.0239,0,2199,2399.97
Kepler-1107 b,Transit,2016,0,0.57103852,1.34,2.36,0.0126,0,1897,2387.26
Kepler-1108 b,Transit,2016,0,4.51005748,1.46,2.73,0.0511,0,1063,206.41
Kepler-1109 b,Transit,2016,0,37.6467384,2.19,5.43,0.2466,0,787,11.38
Kepler-1110 b,Transit,2016,0,9.69312032,2.66,7.56,0.0754,0,609,43.14
Kepler-1111 b,Transit,2016,0,8.79617863,2,4.66,0.0872,0,938,118.52
Kepler-1112 b,Transit,2016,0,14.36267939,3.02,9.38,0.1239,0,918,254.96
Kepler-1113 b,Transit,2016,0,42.3004954,2.81,8.3,0.2415,0,558,22.85
Kepler-1114 b,Transit,2016,0,14.97435694,1.35,2.39,0.1102,0,631,39.32
Kepler-1115 b,Transit,2016,0,23.5540725,1.7,3.53,0.2134,0,1381,516.1
Kepler-1116 b,Transit,2016,0,41.6977827,2.54,6.99,0.233,0,488,15.79
Kepler-1117 b,Transit,2016,0,4.79028459,1.11,1.41,0.0546,0,938,194.98
Kepler-1118 b,Transit,2016,0,38.6715075,2.74,7.95,0.2079,0,502,20.01
Kepler-1119 b,Transit,2016,0,8.3265153,1.92,4.35,0.0812,0,938,182.69
Kepler-1120 b,Transit,2016,0,2.94902905,1.38,2.48,0.0369,0,1027,206.87
Kepler-1121 b,Transit,2016,0,13.15141081,1.91,4.31,0.1187,0,1008,205.27
Kepler-1122 b,Transit,2016,0,42.1917357,2.04,4.82,0.2315,0,526,23.26
Kepler-1123 b,Transit,2016,0,4.33946454,1.67,3.43,0.0497,0,1061,190.02
Kepler-1124 b,Transit,2016,0,2.85234897,1.28,2.18,0.0305,0,621,50.78
Kepler-1125 b,Transit,2016,0,17.6700642,1.84,4.04,0.1348,0,778,41.04
Kepler-1126 b,Transit,2016,0,108.593329,1.73,3.64,0.4126,0,374,4.55
Kepler-1127 b,Transit,2016,0,5.12330347,1.96,4.5,0.0556,0,994,160.76
Kepler-1128 b,Transit,2016,0,61.6178167,3.65,12.9,0.302,0,424,6.45
Kepler-1131 b,Transit,2016,0,3.53232449,1.59,3.15,0.0459,0,1159,453.14
Kepler-1132 b,Transit,2016,0,62.8916228,2.35,6.12,0.2881,0,384,4.55
Kepler-1133 b,Transit,2016,0,11.55562343,1.97,4.54,0.0983,0,703,55.76
Kepler-1134 b,Transit,2016,0,17.13263989,2.64,7.46,0.1242,0,611,29.86
Kepler-1135 b,Transit,2016,0,76.957857,1.85,4.08,0.3436,0,451,25.76
Kepler-1136 b,Transit,2016,0,2.36172433,1.64,3.33,0.0299,0,922,150.06
Kepler-1137 b,Transit,2016,0,23.9210791,2.2,5.48,0.1871,0,1020,197.85
Kepler-1138 b,Transit,2016,0,3.17060005,1.7,3.53,0.0415,0,1080,245.9
Kepler-1139 b,Transit,2016,0,0.81316672,1.19,1.81,0.0165,0,1693,1717.28
Kepler-1140 b,Transit,2016,0,24.0862707,2.77,8.1,0.1478,0,500,13.05
Kepler-1141 b,Transit,2016,0,2.34451194,0.82,0.477,0.0345,0,1471,1146.95
Kepler-1142 b,Transit,2016,0,18.3027248,1.47,2.76,0.1343,0,902,147.82
Kepler-1144 b,Transit,2016,0,17.14647302,1.99,4.62,0.1291,0,811,62.06
Kepler-1145 b,Transit,2016,0,3.97076766,1.4,2.54,0.0443,0,958,198.43
Kepler-1146 b,Transit,2016,0,2.3522658,1.23,2.04,0.0325,0,1019,227.96
Kepler-1147 b,Transit,2016,0,10.62784997,2.61,7.32,0.0961,0,872,206.56
Kepler-1148 b,Transit,2016,0,1.10446351,1.69,3.5,0.0188,0,1397,815.41
Kepler-1149 b,Transit,2016,0,3.73089898,1.44,2.67,0.0473,0,1128,653.83
Kepler-1150 b,Transit,2016,0,2.78786839,1.02,1.04,0.0382,0,1432,153.74
Kepler-1151 b,Transit,2016,0,65.6478424,2.22,5.56,0.3197,0,485,4.86
Kepler-1152 b,Transit,2016,0,1.64680191,0.87,0.59,0.0223,0,806,139.6
Kepler-1153 b,Transit,2016,0,1.75583533,1.73,3.64,0.0277,0,1343,761.81
Kepler-1155 b,Transit,2016,0,33.469743,2.03,4.78,0.2006,0,609,32.52
Kepler-1156 b,Transit,2016,0,11.89520511,1.32,2.3,0.0994,0,787,83.01
Kepler-1157 b,Transit,2016,0,4.45743164,1.09,1.32,0.0448,0,732,95.44
Kepler-1158 b,Transit,2016,0,13.5396293,2.34,6.08,0.1246,0,1079,449.7
Kepler-1159 b,Transit,2016,0,22.70816791,2.37,6.21,0.1603,0,677,80.98
Kepler-1160 b,Transit,2016,0,7.97034958,2.14,5.22,0.0755,0,839,93.31
Kepler-1161 b,Transit,2016,0,10.71252541,2.13,5.18,0.0784,0,485,26.23
Kepler-1162 b,Transit,2016,0,32.5637069,2.21,5.52,0.19,0,490,12.24
Kepler-1163 b,Transit,2016,0,6.11786898,1.03,1.08,0.0685,0,1211,511.76
Kepler-1164 b,Transit,2016,0,3.97599768,1.12,1.46,0.0457,0,936,181.21
Kepler-1166 b,Transit,2016,0,33.2406882,1.69,3.5,0.1975,0,486,14.19
Kepler-1167 b,Transit,2016,0,1.00393374,1.71,3.57,0.0175,0,1419,1039.7
Kepler-1168 b,Transit,2016,0,55.8226539,2.5,6.8,0.2663,0,379,4.11
Kepler-1169 b,Transit,2016,0,6.11009134,0.94,0.779,0.0709,0,1125,348.05
Kepler-1170 b,Transit,2016,0,9.98969327,2.41,6.39,0.088,0,705,69.54
Kepler-1171 b,Transit,2016,0,1.44259224,2.56,7.08,0.0284,0,2700,10171
Kepler-1172 b,Transit,2016,0,26.0204423,3.2,10.3,0.168,0,675,26.36
Kepler-1173 b,Transit,2016,0,0.7698536,0.89,0.64,0.0157,0,1650,1462.1
Kepler-1174 b,Transit,2016,0,6.89225223,1.59,3.15,0.0732,0,1156,641.81
Kepler-1175 b,Transit,2016,0,37.94563,2.99,9.22,0.2181,0,515,12.94
Kepler-1176 b,Transit,2016,0,24.1738579,2.45,6.57,0.1589,0,595,26.09
Kepler-1177 b,Transit,2016,0,106.247547,1.9,4.27,0.4301,0,377,11.86
Kepler-1178 b,Transit,2016,0,31.80634,1.07,1.24,0.1596,0,378,23.24
Kepler-1179 b,Transit,2016,0,2.68505749,1.32,2.3,0.0346,0,1137,288.57
Kepler-1180 b,Transit,2016,0,16.8601286,1.99,4.62,0.1246,0,765,175.85
Kepler-1181 b,Transit,2016,0,4.89337519,1.57,3.09,0.0621,0,1374,831.14
Kepler-1182 b,Transit,2016,0,11.17394617,2.41,6.39,0.0981,0,796,197.88
Kepler-1183 b,Transit,2016,0,28.5057189,2.82,8.35,0.1793,0,555,61.66
Kepler-1184 b,Transit,2016,0,53.5991044,2.68,7.65,0.2863,0,529,18.04
Kepler-1185 b,Transit,2016,0,104.3518976,1.33,2.33,0.4297,0,355,9.31
Kepler-1186 b,Transit,2016,0,16.07677615,2.23,5.6,0.1281,0,724,85.39
Kepler-1187 b,Transit,2016,0,18.87064068,2.61,7.32,0.1401,0,701,72.96
Kepler-1188 b,Transit,2016,0,17.1369543,2.08,4.98,0.135,0,775,165.57
Kepler-1189 b,Transit,2016,0,3.78858982,1.77,3.78,0.0467,0,1158,449.94
Kepler-1190 b,Transit,2016,0,10.45843441,1.33,2.33,0.0845,0,609,24.21
Kepler-1191 b,Transit,2016,0,5.60014851,1.51,2.89,0.0587,0,952,167.18
Kepler-1192 b,Transit,2016,0,25.2034787,2.36,6.17,0.1693,0,600,34.74
Kepler-1193 b,Transit,2016,0,2.83265213,1.32,2.3,0.0403,0,1453,1286.39
Kepler-1194 b,Transit,2016,0,16.22371307,1.51,2.89,0.1212,0,676,49.35
Kepler-1195 b,Transit,2016,0,8.49642241,2.08,4.98,0.0726,0,702,79.03
Kepler-1196 b,Transit,2016,0,66.1849031,2.23,5.6,0.3179,0,436,8.3
Kepler-1197 b,Transit,2016,0,2.03231845,1.25,2.1,0.0283,0,1011,267.14
Kepler-1198 b,Transit,2016,0,7.6847716,1.47,2.76,0.0732,0,830,108.07
Kepler-1199 b,Transit,2016,0,15.0447198,1.15,1.6,0.1152,0,931,92.58
Kepler-12 b,Transit,2011,0,4.4379629,19.661,137.30256,0.0553,0,1480,877.54
Kepler-1200 b,Transit,2016,0,1.11854972,1.06,1.2,0.0188,0,1174,544.53
Kepler-1201 b,Transit,2016,0,15.18725932,2.29,5.86,0.1183,0,789,89.43
Kepler-1202 b,Transit,2016,0,28.6851324,2.94,8.96,0.179,0,547,23.88
Kepler-1203 b,Transit,2016,0,0.58800076,1.06,1.2,0.0114,0,1188,723.81
Kepler-1204 b,Transit,2016,0,85.7350285,3.05,9.53,0.3877,0,448,7.02
Kepler-1205 b,Transit,2016,0,1.07839035,1.41,2.57,0.0196,0,1667,1038.49
Kepler-1206 b,Transit,2016,0,1.21699766,1.64,3.33,0.0201,0,1314,588.02
Kepler-1207 b,Transit,2016,0,13.68237119,1.62,3.26,0.1156,0,802,352.51
Kepler-1208 b,Transit,2016,0,11.08507637,2.32,5.99,0.0901,0,665,37.66
Kepler-1209 b,Transit,2016,0,25.369116,1.51,2.89,0.18,0,755,63.25
Kepler-1210 b,Transit,2016,0,8.07124073,1.7,3.53,0.0753,0,856,152.05
Kepler-1211 b,Transit,2016,0,11.01816836,2.55,7.04,0.0985,0,840,139.85
Kepler-1212 b,Transit,2016,0,12.94130146,2.14,5.22,0.1082,0,795,142.1
Kepler-1213 b,Transit,2016,0,5.34982412,1.19,1.81,0.0635,0,1156,595.42
Kepler-1214 b,Transit,2016,0,18.82634264,2.36,6.17,0.128,0,591,23.18
Kepler-1215 b,Transit,2016,0,4.76703963,1.22,1.98,0.0528,0,1046,253.96
Kepler-1216 b,Transit,2016,0,4.37034536,1.39,2.51,0.0519,0,1191,415.55
Kepler-1217 b,Transit,2016,0,2.03232507,1.99,4.62,0.0326,0,1542,1302.95
Kepler-1218 b,Transit,2016,0,22.9221266,1.44,2.67,0.1564,0,684,84.83
Kepler-1219 b,Transit,2016,0,16.10467749,2.12,5.14,0.1418,0,1159,430.69
Kepler-1220 b,Transit,2016,0,7.42693741,1.52,2.92,0.0734,0,899,177.84
Kepler-1221 b,Transit,2016,0,12.00096042,1.88,4.19,0.0906,0,632,37.81
