Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
Kepler-505 b,Transit,2016,0,27.52197994,2.600,7.27000,0.144500,0.000000,314,3.64
Kepler-506 b,Transit,2016,0,6.88340550,2.730,7.90000,0.075000,0.000000,1080,330.55
Kepler-507 b,Transit,2016,0,3.56809693,1.300,2.24000,0.047300,0.000000,1407,877.33
Kepler-508 b,Transit,2016,0,25.30889748,1.640,3.33000,0.176300,0.000000,710,60.37
Kepler-509 b,Transit,2016,0,41.74600392,2.490,6.76000,0.238400,0.000000,584,28.48
Kepler-510 b,Transit,2016,0,19.55659418,2.470,6.66000,0.134000,0.000000,797,114.39
Kepler-512 b,Transit,2016,0,34.43587975,2.690,7.70000,0.219400,0.000000,652,32.33
Kepler-513 b,Transit,2016,0,28.86235584,2.200,5.48000,0.178900,0.000000,623,36.53
Kepler-514 b,Transit,2016,0,5.65179605,1.720,3.61000,0.067600,0.000000,1248,506.41
Kepler-515 b,Transit,2016,0,19.96371318,1.460,2.73000,0.133300,0.000000,564,47.97
Kepler-516 b,Transit,2016,0,24.85462415,5.740,27.90000,0.199200,0.000000,1095,174.58
Kepler-517 b,Transit,2016,0,60.92832271,2.670,7.61000,0.289700,0.000000,467,10.55
Kepler-518 b,Transit,2016,0,8.51203588,2.110,5.10000,0.081000,0.000000,839,133.32
Kepler-519 b,Transit,2016,0,24.30789460,2.100,5.06000,0.159400,0.000000,532,19.87
Kepler-521 b,Transit,2016,0,22.20813214,3.180,10.20000,0.169900,0.000000,803,160.61
Kepler-522 b,Transit,2016,0,38.58422849,6.910,38.20000,0.255100,0.000000,761,63.85
Kepler-523 b,Transit,2016,0,5.83598311,1.960,4.50000,0.060600,0.000000,884,149.13
Kepler-525 b,Transit,2016,0,18.68404933,2.630,7.41000,0.139600,0.000000,832,176.23
Kepler-526 b,Transit,2016,0,5.45849832,1.990,4.62000,0.064000,0.000000,1099,584.35
Kepler-527 b,Transit,2016,0,13.28535633,2.840,8.45000,0.117900,0.000000,1157,147.05
Kepler-528 b,Transit,2016,0,19.78297415,2.080,4.98000,0.140900,0.000000,708,68.97
Kepler-530 b,Transit,2016,0,39.30941904,3.010,9.32000,0.221200,0.000000,488,14.24
Kepler-531 b,Transit,2016,0,29.88485741,2.780,8.15000,0.169400,0.000000,453,10.01
Kepler-532 b,Transit,2016,0,12.92491623,2.570,7.13000,0.101200,0.000000,620,34.09
Kepler-533 b,Transit,2016,0,28.51120525,3.380,11.40000,0.165000,0.000000,423,8.77
Kepler-535 b,Transit,2016,0,4.90332155,2.360,6.17000,0.059400,0.000000,1247,601.89
Kepler-536 b,Transit,2016,0,1.82708230,3.100,9.80000,0.027600,0.000000,1877,892.81
Kepler-537 b,Transit,2016,0,3.24755522,1.410,2.57000,0.044200,0.000000,1181,442.52
Kepler-538 b,Transit,2016,0,81.73778000,2.215,10.60000,0.466900,0.041000,380,2.99
Kepler-540 b,Transit,2016,0,172.70497840,2.710,7.80000,0.588600,0.000000,355,4.53
Kepler-541 b,Transit,2016,0,5.08005848,3.360,11.20000,0.064100,0.000000,1673,1452.90
Kepler-542 b,Transit,2016,0,13.14497566,1.570,3.09000,0.103800,0.000000,698,61.57
Kepler-543 b,Transit,2016,0,13.89961966,2.500,6.80000,0.098000,0.000000,521,23.08
Kepler-544 b,Transit,2016,0,21.41616926,2.120,5.14000,0.155300,0.000000,748,126.03
Kepler-545 b,Transit,2016,0,13.24934059,2.690,7.70000,0.108700,0.000000,806,101.14
Kepler-546 b,Transit,2016,0,4.14702026,7.000,39.10000,0.050200,0.000000,1258,690.13
Kepler-547 b,Transit,2016,0,6.01038429,4.000,15.10000,0.058000,0.000000,768,87.71
Kepler-548 b,Transit,2016,0,4.45419434,11.990,,0.049500,0.000000,1017,237.04
Kepler-550 b,Transit,2016,0,8.60010411,4.420,17.90000,0.074700,0.000000,760,77.26
Kepler-551 b,Transit,2016,0,12.37646610,2.730,7.90000,0.089300,0.000000,483,14.39
Kepler-552 b,Transit,2016,0,5.26341577,3.950,14.80000,0.061200,0.000000,1103,358.99
Kepler-554 b,Transit,2016,0,1.90220856,4.290,17.00000,0.029300,0.000000,1346,877.95
Kepler-555 b,Transit,2016,0,16.21775407,2.830,8.40000,0.120100,0.000000,664,129.37
Kepler-556 b,Transit,2016,0,11.72292176,2.240,5.65000,0.097300,0.000000,766,81.64
Kepler-557 b,Transit,2016,0,3.70598955,2.670,7.61000,0.046900,0.000000,1281,2885.66
Kepler-558 b,Transit,2016,0,29.00790538,2.370,6.21000,0.175900,0.000000,498,15.23
Kepler-559 b,Transit,2016,0,17.58752333,3.610,12.70000,0.127700,0.000000,706,42.54
Kepler-560 b,Transit,2016,0,18.47764449,1.720,3.61000,0.089900,0.170000,298,2.46
Kepler-562 b,Transit,2016,0,18.00931444,5.210,23.70000,0.133300,0.000000,658,67.44
Kepler-563 b,Transit,2016,0,22.18432708,3.090,9.75000,0.141800,0.000000,546,18.74
Kepler-564 b,Transit,2016,0,3.75083228,4.630,19.40000,0.048400,0.000000,1129,389.40
Kepler-565 b,Transit,2016,0,4.24374723,3.640,12.90000,0.050100,0.000000,1063,301.46
Kepler-566 b,Transit,2016,0,18.42794624,2.150,5.27000,0.124700,0.000000,526,16.88
Kepler-567 b,Transit,2016,0,16.54297375,2.250,5.69000,0.122900,0.000000,611,26.14
Kepler-568 b,Transit,2016,0,11.02347475,2.260,5.73000,0.079400,0.000000,429,8.37
Kepler-569 b,Transit,2016,0,34.18890521,3.160,10.10000,0.198100,0.000000,526,19.31
Kepler-570 b,Transit,2016,0,4.30166200,2.450,6.57000,0.049700,0.000000,1009,214.04
Kepler-571 b,Transit,2016,0,4.79859939,2.640,7.46000,0.054600,0.000000,978,219.04
Kepler-572 b,Transit,2016,0,17.20523483,2.580,7.18000,0.119200,0.000000,553,26.89
Kepler-573 b,Transit,2016,0,22.18329658,2.790,8.20000,0.148600,0.000000,646,46.44
Kepler-574 b,Transit,2016,0,7.65880414,2.390,6.30000,0.072300,0.000000,858,120.47
Kepler-575 b,Transit,2016,0,9.37891944,2.390,6.30000,0.078800,0.000000,803,141.99
Kepler-576 b,Transit,2016,0,29.91136794,3.270,10.70000,0.179000,0.000000,541,16.82
Kepler-577 b,Transit,2016,0,25.69578251,2.550,7.04000,0.134800,0.000000,314,5.69
Kepler-578 b,Transit,2016,0,1.61688370,2.000,4.66000,0.026600,0.000000,1774,496.90
Kepler-579 b,Transit,2016,0,9.66857723,2.000,4.66000,0.085400,0.000000,730,60.61
Kepler-580 b,Transit,2016,0,8.22241966,2.570,7.13000,0.068300,0.000000,558,24.06
Kepler-581 b,Transit,2016,0,40.60698210,2.630,7.41000,0.225900,0.000000,521,12.39
Kepler-582 b,Transit,2016,0,18.49235668,3.680,13.10000,0.125400,0.000000,603,25.06
Kepler-583 b,Transit,2016,0,6.51002530,2.280,5.82000,0.068900,0.000000,1017,178.70
Kepler-584 b,Transit,2016,0,35.18103040,4.210,16.50000,0.228100,0.000000,664,76.34
Kepler-585 b,Transit,2016,0,2.75235975,2.830,8.40000,0.037500,0.000000,1178,489.15
Kepler-586 b,Transit,2016,0,2.10472218,2.790,8.20000,0.033100,0.000000,1365,705.05
Kepler-587 b,Transit,2016,0,10.94027841,2.230,5.60000,0.095200,0.000000,764,70.97
Kepler-588 b,Transit,2016,0,4.22162536,2.630,7.41000,0.052000,0.000000,1176,718.08
Kepler-590 b,Transit,2016,0,5.85296257,4.020,15.20000,0.064700,0.000000,1056,782.41
Kepler-591 b,Transit,2016,0,81.16942990,3.390,11.40000,0.355400,0.000000,436,5.62
Kepler-592 b,Transit,2016,0,2.82019241,2.390,6.30000,0.039700,0.000000,1367,935.83
Kepler-593 b,Transit,2016,0,21.21708973,2.870,8.60000,0.150800,0.000000,706,61.02
Kepler-594 b,Transit,2016,0,13.64618192,2.180,5.39000,0.108900,0.000000,678,59.40
Kepler-596 b,Transit,2016,0,21.30022655,3.460,11.80000,0.156000,0.000000,725,82.30
Kepler-597 b,Transit,2016,0,13.02365861,2.370,6.21000,0.105600,0.000000,743,76.38
Kepler-599 b,Transit,2016,0,15.65562652,2.840,8.45000,0.112800,0.000000,623,24.47
Kepler-6 b,Transit,2009,0,3.23469960,14.617,212.31044,0.048520,0.000000,1460,792.22
Kepler-600 b,Transit,2016,0,23.67517607,2.900,8.75000,0.153600,0.000000,528,20.18
Kepler-601 b,Transit,2016,0,5.37886844,1.900,4.27000,0.056000,0.000000,833,110.62
Kepler-602 b,Transit,2016,0,15.28469497,2.090,5.02000,0.122400,0.000000,852,128.78
Kepler-604 b,Transit,2016,0,25.85501786,2.590,7.22000,0.173500,0.000000,637,46.98
Kepler-606 b,Transit,2016,0,24.31575992,3.310,11.00000,0.170000,0.000000,683,71.84
Kepler-608 b,Transit,2016,0,6.41251504,3.640,12.90000,0.068500,0.000000,1069,270.16
Kepler-609 b,Transit,2016,0,6.52121067,3.350,11.20000,0.068200,0.000000,932,258.06
Kepler-61 b,Transit,2013,0,59.87756000,2.150,5.27000,0.248610,0.250000,273,1.69
Kepler-611 b,Transit,2016,0,2.43703330,1.650,3.36000,0.035100,0.000000,1513,1825.30
Kepler-612 b,Transit,2016,0,3.72215641,2.840,8.45000,0.045200,0.000000,1046,997.09
Kepler-613 b,Transit,2016,0,15.77979614,2.290,5.86000,0.123200,0.000000,713,66.27
Kepler-614 b,Transit,2016,0,14.03491514,2.390,6.30000,0.102700,0.000000,641,37.20
Kepler-615 b,Transit,2016,0,10.35584657,1.740,3.68000,0.085000,0.000000,620,19.18
Kepler-617 b,Transit,2016,0,1.68269615,1.320,2.30000,0.021900,0.000000,750,100.30
Kepler-618 b,Transit,2016,0,3.59576964,2.600,7.27000,0.046000,0.000000,1296,677.57
Kepler-620 b,Transit,2016,0,12.91375431,3.320,11.00000,0.105300,0.000000,849,219.05
Kepler-621 b,Transit,2016,0,2.62811375,2.300,5.90000,0.031000,0.000000,737,69.56
Kepler-622 b,Transit,2016,0,14.28226676,2.130,5.18000,0.097800,0.000000,446,12.49
Kepler-623 b,Transit,2016,0,9.07097734,3.010,9.32000,0.085400,0.000000,825,77.10
Kepler-624 b,Transit,2016,0,14.58649607,2.310,5.95000,0.117200,0.000000,852,130.76
Kepler-626 b,Transit,2016,0,14.48585199,2.290,5.86000,0.115000,0.000000,784,69.80
Kepler-627 b,Transit,2016,0,40.69944430,3.730,13.40000,0.232700,0.000000,685,39.30
Kepler-628 b,Transit,2016,0,15.45805670,8.400,53.20000,0.124100,0.000000,871,262.60
Kepler-629 b,Transit,2016,0,7.23858540,1.380,2.48000,0.071200,0.000000,816,103.15
Kepler-63 b,Transit,2013,0,9.43415050,6.110,120.00000,0.080000,0.450000,791,100.37
Kepler-630 b,Transit,2016,0,161.47439370,3.180,10.20000,0.572900,0.000000,343,5.57
Kepler-631 b,Transit,2016,0,17.97979059,2.900,8.75000,0.144700,0.000000,828,94.14
Kepler-632 b,Transit,2016,0,30.99660733,2.210,5.52000,0.188500,0.000000,500,14.72
Kepler-634 b,Transit,2016,0,5.16950177,1.890,4.23000,0.057800,0.000000,1309,808.84
Kepler-635 b,Transit,2016,0,23.44971004,2.640,7.46000,0.176400,0.000000,802,193.93
Kepler-636 b,Transit,2016,0,16.08066115,4.450,18.10000,0.118500,0.000000,614,67.51
Kepler-637 b,Transit,2016,0,23.20584623,4.750,20.20000,0.186700,0.000000,1002,63.80
Kepler-638 b,Transit,2016,0,6.07972888,1.830,4.01000,0.063200,0.000000,1111,872.57
Kepler-639 b,Transit,2016,0,10.21420496,2.380,6.26000,0.096600,0.000000,957,295.83
Kepler-640 b,Transit,2016,0,22.24813967,2.560,7.08000,0.156600,0.000000,609,35.06
Kepler-641 b,Transit,2016,0,9.48961571,1.850,4.08000,0.087900,0.000000,926,311.79
Kepler-642 b,Transit,2016,0,4.41745855,2.900,8.75000,0.058900,0.000000,1810,719.37
Kepler-643 b,Transit,2016,0,16.33889626,10.160,321.00830,0.126000,0.370000,963,211.71
Kepler-644 b,Transit,2016,0,3.17391710,3.150,10.10000,0.046600,0.000000,1655,2381.77
Kepler-645 b,Transit,2016,0,3.27582262,2.100,5.06000,0.049000,0.000000,1730,1364.76
Kepler-646 b,Transit,2016,0,15.87364565,1.990,4.62000,0.114900,0.000000,632,38.23
Kepler-648 b,Transit,2016,0,17.42117490,3.220,10.50000,0.134100,0.000000,674,47.34
Kepler-649 b,Transit,2016,0,29.90722674,2.260,5.73000,0.180500,0.000000,564,25.15
Kepler-650 b,Transit,2016,0,3.03214559,2.960,9.06000,0.042100,0.000000,1507,1218.88
Kepler-651 b,Transit,2016,0,21.38521506,2.370,6.21000,0.140900,0.000000,574,27.22
Kepler-652 b,Transit,2016,0,4.18200253,2.490,6.76000,0.050300,0.000000,974,211.88
Kepler-654 b,Transit,2016,0,13.72465129,2.070,4.94000,0.111600,0.000000,831,229.31
Kepler-655 b,Transit,2016,0,46.40633580,2.710,7.80000,0.255900,0.000000,588,28.77
Kepler-656 b,Transit,2016,0,1.26025909,3.120,9.91000,0.023200,0.000000,1569,924.37
Kepler-657 b,Transit,2016,0,24.54350418,3.520,12.20000,0.165400,0.000000,616,34.07
Kepler-658 b,Transit,2016,0,1.28707676,1.630,3.29000,0.018800,0.000000,871,223.75
Kepler-659 b,Transit,2016,0,17.67179600,2.500,6.80000,0.120400,0.000000,513,21.31
Kepler-66 b,Transit,2013,0,17.81581500,2.800,8.25000,0.135200,0.000000,699,62.84
Kepler-660 b,Transit,2016,0,9.27358194,2.570,7.13000,0.075900,0.000000,649,44.09
Kepler-661 b,Transit,2016,0,6.02930132,3.070,9.64000,0.058500,0.000000,678,45.53
Kepler-662 b,Transit,2016,0,21.67697486,2.180,5.39000,0.140800,0.000000,530,23.82
Kepler-663 b,Transit,2016,0,4.99678284,2.600,7.27000,0.055900,0.000000,917,167.98
Kepler-664 b,Transit,2016,0,2.52559332,2.660,7.56000,0.037400,0.000000,1406,652.43
Kepler-665 b,Transit,2016,0,16.01310205,2.600,7.27000,0.114800,0.000000,593,20.72
Kepler-666 b,Transit,2016,0,4.49876092,2.400,6.35000,0.054200,0.000000,1133,575.64
Kepler-667 b,Transit,2016,0,41.43962808,4.730,20.10000,0.228800,0.000000,516,71.82
Kepler-668 b,Transit,2016,0,8.35390639,2.700,7.75000,0.076800,0.000000,790,77.62
Kepler-669 b,Transit,2016,0,4.12554687,4.830,20.80000,0.052900,0.000000,1243,826.76
Kepler-67 b,Transit,2013,0,15.72590000,2.940,8.96000,0.117100,0.000000,602,34.20
Kepler-670 b,Transit,2016,0,2.81650485,13.180,,0.038300,0.000000,1219,528.22
Kepler-671 b,Transit,2016,0,4.28095859,2.690,7.70000,0.050300,0.000000,1012,331.44
Kepler-672 b,Transit,2016,0,38.37746230,2.500,6.80000,0.216300,0.000000,529,16.36
Kepler-673 b,Transit,2016,0,3.72873109,6.540,34.80000,0.045500,0.000000,1023,253.46
Kepler-674 b,Transit,2016,0,2.24338185,1.690,3.50000,0.028000,0.000000,822,146.51
Kepler-675 b,Transit,2016,0,2.33743801,2.440,6.53000,0.032500,0.000000,1070,308.55
Kepler-676 b,Transit,2016,0,11.59822172,3.040,9.48000,0.079800,0.000000,396,8.24
Kepler-677 b,Transit,2016,0,6.57531678,5.380,25.00000,0.067000,0.000000,1015,683.27
Kepler-678 b,Transit,2016,0,7.27503724,5.140,23.10000,0.073200,0.000000,833,113.64
Kepler-679 b,Transit,2016,0,12.39358604,3.010,9.32000,0.098300,0.000000,677,56.00
Kepler-680 b,Transit,2016,0,3.68992629,2.420,6.44000,0.046900,0.000000,1147,706.62
Kepler-681 b,Transit,2016,0,26.39435646,3.080,9.69000,0.163500,0.000000,489,14.15
Kepler-682 b,Transit,2016,0,12.61190667,7.370,42.60000,0.105800,0.000000,753,306.10
Kepler-683 b,Transit,2016,0,2.53918318,1.970,4.54000,0.035500,0.000000,1332,702.28
Kepler-684 b,Transit,2016,0,6.77030201,3.360,11.20000,0.064000,0.000000,812,102.87
Kepler-685 b,Transit,2016,0,1.62552220,10.580,78.80000,0.026500,0.000000,1579,1137.12
Kepler-686 b,Transit,2016,0,1.59474546,12.150,,0.025800,0.000000,1539,2132.90
Kepler-687 b,Transit,2016,0,20.50586978,3.520,12.20000,0.132600,0.000000,518,15.65
Kepler-688 b,Transit,2016,0,3.89593684,9.760,68.70000,0.046000,0.000000,1005,458.91
Kepler-689 b,Transit,2016,0,22.36656079,2.890,8.70000,0.144900,0.000000,536,35.34
Kepler-690 b,Transit,2016,0,7.74809437,5.950,29.60000,0.081000,0.000000,964,225.70
Kepler-691 b,Transit,2016,0,8.11437900,2.090,5.02000,0.064900,0.000000,460,12.99
Kepler-692 b,Transit,2016,0,21.81293494,3.110,9.85000,0.149500,0.000000,639,28.50
Kepler-693 b,Transit,2016,0,15.37563332,10.180,73.80000,0.112100,0.000000,600,31.64
Kepler-694 b,Transit,2016,0,6.36584161,2.800,8.25000,0.065900,0.000000,914,206.44
Kepler-695 b,Transit,2016,0,3.04033042,9.210,62.30000,0.037400,0.000000,1021,499.06
Kepler-696 b,Transit,2016,0,4.19042557,6.140,31.30000,0.053500,0.000000,1234,607.52
Kepler-697 b,Transit,2016,0,3.70987065,4.130,16.00000,0.047100,0.000000,1151,472.24
Kepler-698 b,Transit,2016,0,16.32976218,3.680,13.10000,0.125500,0.000000,727,172.56
Kepler-7 b,Transit,2009,0,4.88548920,18.181,140.16303,0.060670,0.000000,1630,1375.11
Kepler-700 b,Transit,2016,0,80.87206390,5.990,30.00000,0.357700,0.000000,452,12.07
Kepler-701 b,Transit,2016,0,10.35533177,2.840,8.45000,0.089500,0.000000,777,75.62
Kepler-702 b,Transit,2016,0,10.52629406,9.170,61.80000,0.088000,0.000000,713,88.91
Kepler-703 b,Transit,2016,0,4.58352176,8.200,51.10000,0.053500,0.000000,1038,373.11
Kepler-704 b,Transit,2016,0,3.76182115,2.610,7.32000,0.047000,0.000000,1121,514.12
Kepler-705 b,Transit,2016,0,56.05605380,2.110,5.10000,0.232000,0.000000,265,0.73
Kepler-706 b,Transit,2016,0,41.40831347,13.170,,0.216200,0.000000,453,15.01
Kepler-707 b,Transit,2016,0,2.23749275,1.330,2.33000,0.032500,0.000000,1160,336.67
Kepler-708 b,Transit,2016,0,3.16789194,2.930,8.91000,0.042600,0.000000,1221,684.76
Kepler-709 b,Transit,2016,0,16.08524954,2.920,8.85000,0.117300,0.000000,613,28.22
Kepler-710 b,Transit,2016,0,4.34728553,1.880,4.19000,0.052400,0.000000,1174,710.87
Kepler-711 b,Transit,2016,0,23.58914398,3.410,11.50000,0.142900,0.000000,487,15.57
Kepler-713 b,Transit,2016,0,7.41114100,2.480,6.71000,0.074800,0.000000,905,228.28
Kepler-714 b,Transit,2016,0,8.09888799,9.670,67.60000,0.083200,0.000000,986,484.01
Kepler-715 b,Transit,2016,0,10.00652995,3.750,13.50000,0.093300,0.000000,876,181.41
Kepler-717 b,Transit,2016,0,4.40840023,2.420,6.44000,0.052000,0.000000,1139,398.00
Kepler-718 b,Transit,2016,0,2.05234990,16.560,41600.00000,0.032200,0.000000,1497,1324.20
Kepler-719 b,Transit,2016,0,5.00731778,8.520,54.50000,0.055600,0.000000,998,234.28
Kepler-720 b,Transit,2016,0,4.70832654,8.410,53.40000,0.053900,0.000000,1162,384.56
Kepler-721 b,Transit,2016,0,5.39202539,2.640,7.46000,0.058300,0.000000,850,138.75
Kepler-723 b,Transit,2016,0,4.08227507,12.190,,0.047900,0.000000,1016,251.48
Kepler-724 b,Transit,2016,0,3.31494634,3.290,10.80000,0.043300,0.000000,1155,339.40
Kepler-725 b,Transit,2016,0,39.64317811,10.630,79.40000,0.215000,0.000000,472,10.97
Kepler-726 b,Transit,2016,0,21.80451088,3.260,10.70000,0.140600,0.000000,543,25.30
Kepler-727 b,Transit,2016,0,5.15448442,2.530,6.94000,0.054600,0.000000,964,176.69
Kepler-728 b,Transit,2016,0,5.74347727,3.340,11.10000,0.062500,0.000000,982,484.51
Kepler-729 b,Transit,2016,0,3.16635371,3.580,12.50000,0.043200,0.000000,1273,1089.55
Kepler-731 b,Transit,2016,0,3.85560355,13.880,,0.050500,0.000000,1212,456.70
Kepler-733 b,Transit,2016,0,20.83424726,2.820,8.35000,0.148300,0.000000,595,24.51
Kepler-734 b,Transit,2016,0,6.10485286,3.560,12.40000,0.058300,0.000000,784,89.25
Kepler-735 b,Transit,2016,0,11.51516988,2.950,9.01000,0.096500,0.000000,657,32.68
Kepler-736 b,Transit,2016,0,3.60147201,2.930,8.91000,0.042800,0.000000,996,233.03
Kepler-737 b,Transit,2016,0,28.59915399,1.960,4.50000,0.142200,0.000000,298,2.30
Kepler-738 b,Transit,2016,0,24.58721573,2.500,6.80000,0.155200,0.000000,530,27.64
Kepler-739 b,Transit,2016,0,12.53248465,3.320,11.00000,0.105400,0.000000,775,115.96
Kepler-74 b,Transit,2013,0,7.34071100,10.760,200.22000,0.078100,0.000000,1078,337.68
Kepler-740 b,Transit,2016,0,3.58410122,4.570,18.90000,0.046200,0.000000,1131,432.87
Kepler-741 b,Transit,2016,0,7.03902374,2.970,9.11000,0.074400,0.000000,1051,461.99
Kepler-742 b,Transit,2016,0,8.36086824,3.240,10.60000,0.074400,0.000000,690,38.10
Kepler-743 b,Transit,2016,0,3.17926292,1.210,1.92000,0.041800,0.000000,1101,397.25
Kepler-744 b,Transit,2016,0,12.06222443,1.620,3.26000,0.099300,0.000000,750,62.95
Kepler-745 b,Transit,2016,0,9.93143556,2.160,5.31000,0.091500,0.000000,931,286.03
Kepler-746 b,Transit,2016,0,3.48159251,1.110,1.41000,0.043500,0.000000,1156,421.61
Kepler-747 b,Transit,2016,1,35.61760587,5.270,24.10000,0.191600,0.000000,456,10.19
Kepler-748 b,Transit,2016,0,7.40742793,2.520,6.90000,0.074500,0.000000,938,439.78
Kepler-749 b,Transit,2016,0,17.31716585,3.100,9.80000,0.105400,0.000000,454,24.63
Kepler-75 b,Transit,2013,0,8.88491160,11.770,3209.90000,0.081800,0.570000,767,106.48
Kepler-751 b,Transit,2016,0,17.44490636,2.460,6.62000,0.126300,0.000000,679,39.01
Kepler-752 b,Transit,2016,0,18.82747265,2.810,8.30000,0.135300,0.000000,632,45.28
Kepler-753 b,Transit,2016,0,5.74772501,1.910,4.31000,0.054000,0.000000,641,41.67
Kepler-754 b,Transit,2016,0,14.55962370,2.010,4.70000,0.116000,0.000000,758,216.47
Kepler-756 b,Transit,2016,0,1.22486632,1.120,1.46000,0.021900,0.000000,1741,2174.33
Kepler-757 b,Transit,2016,0,1.02267882,1.360,2.42000,0.019000,0.000000,1734,3345.45
Kepler-759 b,Transit,2016,0,41.80598500,2.270,5.77000,0.232900,0.000000,533,19.02
Kepler-76 b,Orbital Brightness Modulation,2013,0,1.54492980,15.244,638.83830,0.027400,0.000000,2140,3583.67
Kepler-761 b,Transit,2016,0,10.12804789,2.030,4.78000,0.087400,0.000000,767,95.45
Kepler-762 b,Transit,2016,0,3.77055210,12.680,,0.049300,0.000000,1302,1065.73
Kepler-763 b,Transit,2016,0,1.19655156,1.220,1.98000,0.020500,0.000000,1414,974.09
Kepler-764 b,Transit,2016,0,7.33683936,1.640,3.33000,0.072400,0.000000,875,160.46
Kepler-765 b,Transit,2016,0,27.66552260,2.430,6.48000,0.175400,0.000000,641,48.95
Kepler-766 b,Transit,2016,0,6.10027804,3.390,11.40000,0.066000,0.000000,990,227.15
Kepler-767 b,Transit,2016,0,161.52801010,6.640,35.70000,0.587400,0.000000,366,9.37
Kepler-768 b,Transit,2016,0,11.39100250,1.790,3.86000,0.092000,0.000000,618,40.59
Kepler-77 b,Transit,2013,0,3.57878087,10.761,136.66100,0.045010,0.000000,1440,432.87
Kepler-771 b,Transit,2016,0,8.73485836,1.820,3.97000,0.084300,0.000000,890,339.30
Kepler-772 b,Transit,2016,0,12.99207337,1.820,3.97000,0.107100,0.000000,866,264.58
Kepler-773 b,Transit,2016,0,3.74910006,1.430,2.63000,0.047000,0.000000,1160,490.71
Kepler-774 b,Transit,2016,0,11.08957230,3.170,10.20000,0.111400,0.000000,1422,451.18
Kepler-775 b,Transit,2016,0,0.97486893,1.190,1.81000,0.018700,0.000000,1612,1496.75
Kepler-776 b,Transit,2016,0,4.89718784,1.280,2.18000,0.052300,0.000000,904,135.08
Kepler-777 b,Transit,2016,0,5.72812599,1.470,2.76000,0.051900,0.000000,569,33.95
Kepler-778 b,Transit,2016,0,3.75574426,1.680,3.46000,0.045300,0.000000,977,216.57
Kepler-779 b,Transit,2016,0,7.09714223,0.920,0.72100,0.053300,0.000000,425,15.03
Kepler-78 b,Transit,2013,0,0.35500744,1.121,1.96716,,0.000000,2250,
Kepler-780 b,Transit,2016,0,0.67737516,0.890,0.64000,0.015000,0.000000,2099,4572.56
Kepler-781 b,Transit,2016,0,13.21407320,2.890,8.70000,0.101900,0.000000,629,44.40
Kepler-782 b,Transit,2016,0,158.68533080,3.210,10.40000,0.544400,0.000000,350,3.99
Kepler-784 b,Transit,2016,0,31.59226460,1.580,3.12000,0.196700,0.000000,688,194.38
Kepler-785 b,Transit,2016,0,1.97376093,13.020,,0.025000,0.000000,753,163.86
Kepler-786 b,Transit,2016,0,53.52934870,2.430,6.48000,0.254800,0.000000,348,3.66
Kepler-787 b,Transit,2016,0,0.92831050,1.280,2.18000,0.015900,0.000000,1115,493.55
Kepler-788 b,Transit,2016,0,8.39846269,2.550,7.04000,0.083500,0.000000,984,357.19
Kepler-789 b,Transit,2016,0,8.63847725,2.120,5.14000,0.095100,0.000000,1419,312.34
Kepler-790 b,Transit,2016,0,13.73469807,2.180,5.39000,0.101000,0.000000,634,38.27
Kepler-791 b,Transit,2016,0,14.55397590,3.050,9.53000,0.125600,0.000000,939,140.06
Kepler-792 b,Transit,2016,0,11.30119217,1.960,4.50000,0.098800,0.000000,852,176.03
Kepler-793 b,Transit,2016,0,4.24153639,1.370,2.45000,0.049100,0.000000,1177,617.41
Kepler-794 b,Transit,2016,0,11.13125132,2.110,5.10000,0.103600,0.000000,952,299.97
Kepler-795 b,Transit,2016,0,29.61934210,1.680,3.46000,0.181700,0.000000,580,26.79
Kepler-796 b,Transit,2016,0,6.40087618,1.300,2.24000,0.066200,0.000000,1109,962.26
Kepler-797 b,Transit,2016,0,27.07237711,2.170,5.35000,0.181000,0.000000,605,90.10
Kepler-798 b,Transit,2016,0,13.71933369,2.390,6.30000,0.117400,0.000000,864,141.89
Kepler-8 b,Transit,2010,0,3.52249910,15.872,187.51970,0.047400,0.000000,1680,1444.88
Kepler-800 b,Transit,2016,0,14.13176026,2.850,8.50000,0.110600,0.000000,675,44.87
Kepler-801 b,Transit,2016,0,11.41928253,2.000,4.66000,0.079500,0.000000,419,14.44
Kepler-802 b,Transit,2016,0,40.05874730,3.540,12.30000,0.226500,0.000000,489,13.51
Kepler-803 b,Transit,2016,0,50.28638192,3.790,13.80000,0.267800,0.000000,543,20.88
Kepler-805 b,Transit,2016,0,30.86389310,2.890,8.70000,0.197800,0.000000,743,86.47
Kepler-806 b,Transit,2016,0,8.09219642,1.140,1.55000,0.076400,0.000000,1089,413.60
Kepler-807 b,Transit,2016,0,117.93108781,10.420,76.80000,0.488400,0.000000,418,7.45
Kepler-808 b,Transit,2016,0,0.63133235,1.460,2.73000,0.011600,0.000000,1322,726.72
Kepler-809 b,Transit,2016,0,55.63934000,3.010,9.32000,0.290100,0.000000,478,13.15
Kepler-810 b,Transit,2016,0,4.59725385,1.930,4.38000,0.055000,0.000000,1105,350.60
